symbol,company_name,market_cap,pe,forward_pe,eps,sector,industry,revenue_growth,earnings_growth
JAYBARMARU.NS,Jay Bharat Maruti Limited,18488016896.0,13.249805,,12.89,,,,
GOCOLORS.NS,Go Fashion (India) Limited,18371776512.0,31.841383,24.927742,10.97,,,,
MBEL.NS,M AND B ENGINEERING LTD,18364579840.0,18.969894,12.013084,16.94,,,,
AURUM.NS,Aurum PropTech Limited,18244005888.0,920.30774,59.82,0.26,,,,
ESAFSFB.NS,ESAF Small Finance Bank,18163312640.0,,,-3.23,,,,
ALGOQUANT.NS,Algoquant Fintech Limited,18144749568.0,54.2437,,1.19,,,,
HUHTAMAKI.NS,Huhtamaki India Limited,17931929600.0,15.240051,12.114285,15.58,,,,
SOLARWORLD.NS,SOLARWORLD ENERGY SOL LTD,17894436864.0,13.810034,,14.95,,,,
TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,17864423424.0,33.44351,,29.65,,,,
BFINVEST.NS,BF Investment Limited,17843154944.0,6.3252773,,74.89,,,,
STUDDS.NS,STUDDS ACCESSORIES LTD,17758222336.0,21.50858,15.401024,20.98,,,,
SHK.NS,S H Kelkar and Company Limited,17727553536.0,25.665333,12.807001,4.99,,,,
MTNL.NS,Mahanagar Telephone Nigam Limited,17696700416.0,,,-49.32,,,,
SHALBY.NS,Shalby Limited,17595922432.0,50.7709,17.445745,3.23,,,,
KRSNAA.NS,Krsnaa Diagnostics Limited,17516881920.0,17.481386,11.9337015,30.89,,,,
SIGNPOST.NS,Signpost India Limited,17472804864.0,24.878233,,13.14,,,,
IPL.NS,India Pesticides Limited,17465698304.0,14.582693,12.852543,10.4,,,,
JGCHEM.NS,J.G.CHEMICALS LIMITED,17455431680.0,26.530672,,16.79,,,,
HITECH.NS,Hi-Tech Pipes Limited,17439162368.0,22.819628,13.034848,3.77,,,,
WINDLAS.NS,Windlas Biotech Limited,17422135296.0,27.10273,,31.15,,,,
ASIANENE.NS,Asian Energy Services Limited,17330114560.0,31.450617,,11.34,,,,
SPMLINFRA.NS,SPML Infra Limited,17318053888.0,22.081547,,9.32,,,,
TIL.NS,TIL Limited,17273247744.0,,3.4632168,-4.59,,,,
RICOAUTO.NS,Rico Auto Industries Limited,17244778496.0,34.174263,,3.73,,,,
DELTACORP.NS,Delta Corp Limited,17236426752.0,20.178684,,3.19,,,,
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,17225175040.0,8.5107155,86.91246,30.33,,,,
ACCELYA.NS,Accelya Solutions India Limited,17177142272.0,15.947893,18.383389,72.16,,,,
OMAXE.NS,Omaxe Limited,17171676160.0,,13.357142,-38.1,,,,
5PAISA.NS,5paisa Capital Limited,17139056640.0,28.015326,23.587097,13.05,,,,
SMCGLOBAL.NS,SMC Global Securities Limited,17101698048.0,16.770021,,4.87,,,,
YATRA.NS,Yatra Online Limited,17078757376.0,36.523487,17.230597,2.98,,,,
MOBIKWIK.NS,ONE MOBIKWIK SYSTEMS LTD,17069970432.0,,20.258879,-7.93,,,,
NITTAGELA.NS,Nitta Gelatin India Limited,17068820480.0,17.36079,,108.29,,,,
JINDRILL.NS,Jindal Drilling & Industries Limited,17061176320.0,8.103234,,72.65,,,,
IKIO.NS,IKIO Technologies Limited,16953067520.0,45.045174,,4.87,,,,
IZMO.NS,IZMO Limited,16817935360.0,35.21303,,31.92,,,,
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,16816773120.0,16.182142,,19.71,,,,
UEL.NS,Ujaas Energy Limited,16768105472.0,1571.25,,0.08,,,,
MCLOUD.NS,Magellanic Cloud Limited,16711835648.0,16.119318,,1.76,,,,
WALCHANNAG.NS,Walchandnagar Industries Limited,16699131904.0,,,-2.16,,,,
BLUSPRING.NS,Bluspring Enterprises Limited,16637263872.0,,,-1.04,,,,
SUMMITSEC.NS,Summit Securities Limited,16403782656.0,15.601249,,96.05,,,,
IVALUE.NS,iValue Infosolutions Limited,16394576896.0,16.69077,10.03679,17.98,,,,
ASALCBR.NS,Associated Alcohols & Breweries Limited,16380611584.0,17.76181,14.114187,45.93,,,,
JISLDVREQS.NS,Jain Irrigation Systems Limited,16364613632.0,,,-0.34,,,,
GARUDA.NS,GARUDA CONSTRUCT N ENG L,16266487808.0,13.284955,,13.16,,,,
QUADFUTURE.NS,QUADRANT FUTURE TEK LTD,16199999488.0,,,-10.69,,,,
ALLTIME.NS,ALL TIME PLASTICS LIMITED,16112948224.0,42.555363,,5.78,,,,
INFOBEAN.NS,InfoBeans Technologies Limited,16088478720.0,18.622894,,8.91,,,,
DLINKINDIA.NS,D-Link (India) Limited,15984282624.0,15.359946,,29.31,,,,
MOTISONS.NS,MOTISONS JEWELLERS LTD,15913716736.0,21.523077,,0.65,,,,
GTLINFRA.NS,GTL Infrastructure Limited,15883298816.0,2.0666666,,0.6,,,,
WAAREEINDO.NS,Indosolar Limited,15869728768.0,6.4347167,,59.28,,,,
RACLGEAR.NS,RACL Geartech Limited,15836935168.0,31.946165,,41.98,,,,
NAVKARCORP.NS,Navkar Corporation Limited,15816556544.0,39.503757,8.319874,2.66,,,,
PNBGILTS.NS,PNB Gilts Ltd.,15812088832.0,15.464788,,5.68,,,,
AMRUTANJAN.NS,Amrutanjan Health Care Limited,15554023424.0,26.883118,,20.02,,,,
DSSL.NS,Dynacons Systems & Solutions Limited,15473005568.0,18.215624,,66.69,,,,
ASTEC.NS,Astec LifeSciences Limited,15391456256.0,,39.247158,-37.78,,,,
STEELXIND.NS,Steel Exchange India Limited,15344486400.0,54.681816,,0.22,,,,
SHANTIGOLD.NS,SHANTI GOLD INTERNATION L,15329051648.0,10.019793,6.271976,21.22,,,,
IFGLEXPOR.NS,IFGL Refractories Limited,15326077952.0,44.205822,12.965244,4.81,,,,
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,15318131712.0,31.264017,,9.81,,,,
TARSONS.NS,Tarsons Products Limited,15294145536.0,106.46297,22.11154,2.7,,,,
WENDT.NS,Wendt (India) Limited,15166999552.0,104.16895,89.51251,72.8,,,,
GALAPREC.NS,GALA PRECISION ENG LTD,15148748800.0,43.664574,,27.07,,,,
DOLPHIN.NS,Dolphin Offshore Enterprises (India) Limited,15081726976.0,22.021027,,17.12,,,,
DIGITIDE.NS,Digitide Solutions Limited,15063172096.0,,,-1.1,,,,
INDOBORAX.NS,Indo Borax & Chemicals Limited,14944313344.0,29.75719,,15.65,,,,
SHRIRAMPPS.NS,Shriram Properties Limited,14877650944.0,14.751269,6.227143,5.91,,,,
DOLLAR.NS,Dollar Industries Limited,14825593856.0,13.794194,10.540322,18.95,,,,
UGROCAP.NS,UGRO Capital Limited,14781844480.0,7.3391504,5.403911,13.18,,,,
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,14773476352.0,35.455696,,6.32,,,,
GPTINFRA.NS,GPT Infraprojects Limited,14675984384.0,15.0831175,,7.7,,,,
FINOPB.NS,Fino Payments Bank Limited,14497477632.0,27.696344,8.568954,6.29,,,,
ARFIN.NS,Arfin India Limited,14496634880.0,93.391304,,0.92,,,,
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,14470563840.0,132.04651,,0.86,,,,
IGARASHI.NS,Igarashi Motors India Limited,14393538560.0,119.08854,,3.84,,,,
AYMSYNTEX.NS,AYM Syntex Limited,14384566272.0,216.73451,,1.13,,,,
ONEPOINT.NS,One Point One Solutions Limited,14303470592.0,38.104897,,1.43,,,,
BOROSCI.NS,Borosil Scientific Limited,14298237952.0,41.323906,,3.89,,,,
PUNJABCHEM.NS,Punjab Chemicals and Crop Protection Limited,14197157888.0,22.171581,,52.22,,,,
BHARATSE.NS,Bharat Seats Limited,14135651328.0,33.445766,,6.73,,,,
DIFFNKG.NS,DIFFUSION ENGINEERS LTD,14117260288.0,28.083456,,13.54,,,,
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,14022569984.0,16.229197,,13.7,,,,
PASHUPATI.NS,Pashupati Cotspin Limited,13960947712.0,1474.1666,,0.06,,,,
BUTTERFLY.NS,Butterfly Gandhimathi Appliances Limited,13873638400.0,30.393654,,25.53,,,,
TTKHLTCARE.NS,TTK Healthcare Limited,13854085120.0,21.098558,,46.47,,,,
CAPITALSFB.NS,Capital Small Finance Bank Limited,13819143168.0,9.776456,5.909592,31.09,,,,
MANAKCOAT.NS,Manaksia Coated Metals & Industries Limited,13764323328.0,30.587679,,4.22,,,,
CNL.NS,Creative Newtech Limited,13763532800.0,22.32221,,41.06,,,,
JAGRAN.NS,Jagran Prakashan Limited,13757926400.0,6.98453,6.2584157,9.05,,,,
BHARATWIRE.NS,Bharat Wire Ropes Limited,13750659072.0,26.193464,,7.65,,,,
ASIANTILES.NS,Asian Granito India Limited,13744594944.0,66.22858,2.4594164,0.7,,,,
IMPAL.NS,India Motor Parts & Accessories Limited,13713025024.0,14.203723,31.988358,77.36,,,,
DCW.NS,DCW Limited,13689289728.0,28.453989,,1.63,,,,
FAZE3Q.NS,Faze Three Limited,13606278144.0,40.652645,,13.79,,,,
PAUSHAKLTD.NS,Paushak Limited,13589657600.0,34.598244,,15.93,,,,
WEL.NS,Wonder Electricals Limited,13569650688.0,148.91177,,0.68,,,,
GENESYS.NS,Genesys International Corporation Limited,13554708480.0,41.00506,23.849264,7.91,,,,
KALAMANDIR.NS,Sai Silks (Kalamandir) Limited,13551776768.0,9.931965,7.6008263,9.26,,,,
SDBL.NS,Som Distilleries & Breweries Limited,13544770560.0,132.95918,11.136752,0.49,,,,
SPIC.NS,Southern Petrochemical Industries Corporation Limited,13499318272.0,6.380173,,10.39,,,,
CLSEL.NS,Chaman Lal Setia Exports Ltd.,13495532544.0,11.748918,,23.1,,,,
SURAKSHA.NS,SURAKSHA DIAGNOSTIC LTD,13488916480.0,41.84168,28.152174,6.19,,,,
PRECAM.NS,Precision Camshafts Limited,13444293632.0,26.16266,,5.41,,,,
ATULAUTO.NS,Atul Auto Limited,13416356864.0,31.74327,,15.23,,,,
ELECTHERM.NS,Electrotherm (India) Limited,13406713856.0,,,-12.31,,,,
DHANBANK.NS,Dhanlaxmi Bank Limited,13364503552.0,13.023078,,2.6,,,,
MAHASTEEL.NS,Mahamaya Steel Industries Limited,13354593280.0,138.90598,,5.85,,,,
JYOTISTRUC.NS,Jyoti Structures Limited,13333181440.0,23.765957,,0.47,,,,
AEROENTER.NS,Aeroflex Enterprises Limited,13292266496.0,20.643234,,5.69,,,,
NIITLTD.NS,NIIT Limited,13278645248.0,242.92499,30.365623,0.4,,,,
MACPOWER.NS,Macpower CNC Machines Limited,13272518656.0,39.216667,,33.83,,,,
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,13190544384.0,18.936861,25.256966,21.54,,,,
IGPL.NS,I G Petrochemicals Limited,13175576576.0,586.0959,10.669577,0.73,,,,
RUPA.NS,Rupa & Company Limited,13135971328.0,18.107456,15.878847,9.12,,,,
GODAVARIB.NS,GODAVARI BIOREFINERIES L,13121519616.0,371.5942,,0.69,,,,
UDS.NS,Updater Services Limited,13116110848.0,15.172657,10.385561,12.8,,,,
INDORAMA.NS,Indo Rama Synthetics (India) Limited,13073935360.0,8.707826,,5.75,,,,
BLKASHYAP.NS,B.L. Kashyap and Sons Limited,13059940352.0,827.4285,55.161907,0.07,,,,
DEN.NS,DEN Networks Limited,13025245184.0,8.784566,-26.019049,3.11,,,,
PLATIND.NS,Platinum Industries Limited,12993443840.0,,,,,,,
RGL.NS,Renaissance Global Limited,12941275136.0,52.620087,,2.29,,,,
RATNAVEER.NS,Ratnaveer Precision Engineering Limited,12903944192.0,16.261026,10.689941,11.11,,,,
KAPSTON.NS,Kapston Services Limited,12865206272.0,45.653347,,9.26,,,,
EKC.NS,Everest Kanto Cylinder Limited,12685078528.0,8.636364,7.110063,13.09,,,,
ORIENTTECH.NS,ORIENT TECHNOLOGIES LTD,12682741760.0,276.88,,1.0,,,,
SYNCOMF.NS,Syncom Formulations (India) Limited,12661799936.0,16.62963,,0.81,,,,
ICEMAKE.NS,Ice Make Refrigeration Limited,12636411904.0,103.063065,,7.77,,,,
SULA.NS,Sula Vineyards Limited,12634994688.0,49.217106,18.63641,3.04,,,,
AWHCL.NS,Antony Waste Handling Cell Limited,12629653504.0,16.747555,13.61315,26.58,,,,
PNGSREVA.NS,PNGS REVA DIAMOND JEWEL L,12619132928.0,14.007741,,28.42,,,,
BAJAJHCARE.NS,Bajaj HealthCare Limited,12588151808.0,55.564636,,6.73,,,,
ASIANHOTNR.NS,Asian Hotels (North) Limited,12587460608.0,,,-44.05,,,,
GPTHEALTH.NS,GPT Healthcare Limited,12516641792.0,29.562016,15.254,5.16,,,,
APEX.NS,Apex Frozen Foods Limited,12507812864.0,32.148594,23.270348,12.45,,,,
HARIOMPIPE.NS,Hariom Pipe Industries Limited,12496848896.0,16.498365,,24.46,,,,
GYFTR.NS,Gyftr Limited,12421430272.0,51.33968,,3.15,,,,
KROSS.NS,KROSS LIMITED,12401936384.0,22.45911,,8.56,,,,
ALLDIGI.NS,Alldigi Tech Limited,12384949248.0,15.059292,,53.97,,,,
AGL.NS,ALLCARGO GLOBAL LIMITED,12373226496.0,,,,,,,
EXPLEOSOL.NS,Expleo Solutions Limited,12297841664.0,9.921122,,79.87,,,,
ROTO.NS,Roto Pumps Limited,12288671744.0,49.656494,,1.31,,,,
DOLATALGO.NS,Dolat Algotech Limited,12263680000.0,9.519126,,7.32,,,,
LAXMIDENTL.NS,LAXMI DENTAL LIMITED,12176314368.0,42.198093,18.30909,5.25,,,,
ANDHRAPAP.NS,Andhra Paper Limited,12084126720.0,64.64893,,0.94,,,,
OAL.NS,Oriental Aromatics Limited,12073220096.0,369.84534,,0.97,,,,
UNITECH.NS,Unitech Limited,11982658560.0,,1.982684,-9.39,,,,
LINCOLN.NS,Lincoln Pharmaceuticals Limited,11957747712.0,13.605287,,43.88,,,,
MOL.NS,Meghmani Organics Limited,11927336960.0,41.504425,,1.13,,,,
SEPC.NS,SEPC Limited,11906541568.0,20.4,,0.3,,,,
GCSL.NS,Gretex Corporate Services Limited,11901505536.0,53.47915,,9.83,,,,
ALLCARGO.NS,Allcargo Logistics Limited,11847427072.0,197.75,7.91,0.04,,,,
CENTENKA.NS,Century Enka Limited,11829908480.0,11.736398,,46.13,,,,
RIIL.NS,Reliance Industrial Infrastructure Limited,11765165056.0,97.02989,93.76053,8.03,,,,
DAMCAPITAL.NS,DAM CAPITAL ADVISORS LTD,11692171264.0,16.106134,,10.27,,,,
GREENPOWER.NS,Orient Green Power Company Limited,11671664640.0,16.864407,,0.59,,,,
WANBURY.NS,Wanbury Limited,11606868992.0,17.097273,,19.43,,,,
KABRAEXTRU.NS,Kabra Extrusiontechnik Limited,11565516800.0,,,-1.52,,,,
CENTRUM.NS,Centrum Capital Limited,11478335488.0,,,-3.13,,,,
JINDALPHOT.NS,Jindal Photo Limited,11449752576.0,,,-22.24,,,,
JPOLYINVST.NS,Jindal Poly Investment and Finance Company Limited,11433824256.0,1.333325,,815.78,,,,
ARIHANTSUP.NS,Arihant Superstructures Limited,11335823360.0,24.63346,,10.64,,,,
SRM.NS,SRM CONTRACTORS LIMITED,11318214656.0,10.194295,,48.38,,,,
EXCELINDUS.NS,Excel Industries Limited,11297281024.0,14.926092,,60.21,,,,
ANDHRSUGAR.NS,The Andhra Sugars Limited,11216909312.0,13.679338,,6.05,,,,
NELCAST.NS,Nelcast Limited,11204703232.0,23.05745,28.99097,5.57,,,,
VHL.NS,Vardhman Holdings Limited,11196546048.0,5.1840467,,676.73,,,,
MONTECARLO.NS,Monte Carlo Fashions Limited,11147630592.0,9.950037,10.56385,54.04,,,,
AMNPLST.NS,Amines & Plasticizers Limited,11059019776.0,30.316742,,6.63,,,,
ULTRAMAR.NS,Ultramarine & Pigments Limited,11046360064.0,13.681736,,27.65,,,,
MWL.NS,MANGALAM WORLDWIDE LTD,11033801728.0,21.982248,,1.69,,,,
HMAAGRO.NS,HMA Agro Industries Limited,10996903936.0,6.674772,,3.29,,,,
GULPOLY.NS,Gulshan Polyols Limited,10989676544.0,10.286962,,17.18,,,,
JARO.NS,JARO INS OF TEC MG N RE L,10971506688.0,19.88095,,24.78,,,,
MADRASFERT.NS,Madras Fertilizers Limited,10958109696.0,13.631263,,4.99,,,,
GHCLTEXTIL.NS,GHCL Textiles Limited,10868103168.0,15.448369,,7.36,,,,
SHREDIGCEM.NS,Shree Digvijay Cement Company Limited,10845074432.0,43.384613,,1.69,,,,
BALAJITELE.NS,Balaji Telefilms Limited,10768847872.0,,,-4.09,,,,
BCLIND.NS,BCL Industries Limited,10764606464.0,9.351282,,3.9,,,,
RSL.NS,RAJPUTANA STAINLESS LTD,10751814656.0,17.944212,,7.17,,,,
IRMENERGY.NS,IRM Energy Limited,10726840320.0,20.158178,14.513889,12.96,,,,
AVTNPL.NS,AVT Natural Products Limited,10675107840.0,16.455399,39.382023,4.26,,,,
HIMATSEIDE.NS,Himatsingka Seide Limited,10661688320.0,17.198784,3.241208,4.93,,,,
CREST.NS,Crest Ventures Limited,10645268480.0,22.87971,,16.46,,,,
SOLEX.NS,SOLEX ENERGY LIMITED,10628569088.0,11.07372,,88.85,,,,
MANALIPETC.NS,Manali Petrochemicals Limited,10624392192.0,8.170635,,7.56,,,,
MASTERTR.NS,Master Trust Limited,10606439424.0,8.133962,,10.6,,,,
EIMCOELECO.NS,Eimco Elecon (India) Limited,10575757312.0,26.73764,19.298948,68.57,,,,
SALASAR.NS,Salasar Techno Engineering Limited,10540140544.0,60.300003,,0.1,,,,
GANDHITUBE.NS,Gandhi Special Tubes Limited,10514518016.0,15.384957,,56.24,,,,
LGHL.NS,LAXMI GOLDORNA HOUSE LTD,10414744576.0,,,-0.29,,,,
CONTROLPR.NS,Control Print Limited,10400236544.0,23.862385,,27.25,,,,
MUNJALAU.NS,Munjal Auto Industries Limited,10378999808.0,25.818409,,4.02,,,,
ALICON.NS,Alicon Castalloy Limited,10348571648.0,30.121256,7.9679246,21.03,,,,
SALZERELEC.NS,Salzer Electronics Limited,10331138048.0,19.533602,,29.91,,,,
AFSL.NS,Abans Financial Services Limited,10281833472.0,9.737121,,20.77,,,,
STEL.NS,STEL Holdings Limited,10251976704.0,51.530613,,10.78,,,,
KRISHIVAL.NS,KRISHIVAL FOODS LIMITED,10239787008.0,43.476604,,9.19,,,,
THEMISMED.NS,Themis Medicare Limited,10207909888.0,915.8334,,0.12,,,,
GKSL.NS,GUJARAT KIDNEY N SUP SP L,10120318976.0,51.5502,,2.49,,,,
HEALTHX.NS,Health X Platform Limited,10103015424.0,835.7895,,0.38,,,,
WEALTH.NS,Wealth First Portfolio Managers Limited,10074302464.0,26.039658,,36.31,,,,
TNPL.NS,Tamil Nadu Newsprint and Papers Limited,10052839424.0,4.0572624,3.9045699,35.8,,,,
YUKEN.NS,Yuken India Limited,10044689408.0,68.46759,,10.8,,,,
GRPLTD.NS,GRP Limited,10030397440.0,312.40863,16.11568,6.02,,,,
GKWLIMITED.NS,GKW Limited,9989113856.0,,,-3.85,,,,
SUYOG.NS,Suyog Telematics Limited,9957793792.0,16.20614,,52.44,,,,
PRECOT.NS,Precot Limited,9903599616.0,27.620481,,29.88,,,,
AMBIKCO.NS,Ambika Cotton Mills Limited,9893944320.0,13.831132,13.898987,124.95,,,,
ZUARI.NS,Zuari Agro Chemicals Limited,9781851136.0,1.0635146,54.08837,218.69,,,,
UNIECOM.NS,UNICOMMERCE ESOLUTIONS L,9753389056.0,48.758427,29.026756,1.78,,,,
BIL.NS,Bhartiya International Ltd.,9719195648.0,71.403946,43.294506,10.15,,,,
GEMAROMA.NS,GEM AROMATICS LIMITED,9711928320.0,664.0,,0.28,,,,
WCIL.NS,WESTERN CARRIERS (IND) L,9652100096.0,24.847769,,3.81,,,,
BIRLANU.NS,BirlaNu Limited,9620679680.0,,10.330365,-158.58,,,,
SWELECTES.NS,Swelect Energy Systems Limited,9599064064.0,17.006605,,36.33,,,,
MAFATIND.NS,Mafatlal Industries Limited,9591136256.0,10.664527,,12.46,,,,
PRIMESECU.NS,Prime Securities Limited,9557595136.0,74.10526,,3.8,,,,
SURAJEST.NS,SURAJ ESTATE DEVELOPERS L,9549868032.0,10.203893,7.0381627,19.52,,,,
TVSELECT.NS,TVS Electronics Limited,9524834304.0,766.8182,,0.66,,,,
MAMATA.NS,MAMATA MACHINERY LIMITED,9505992704.0,63.32787,,6.1,,,,
LIKHITHA.NS,Likhitha Infrastructure Limited,9497135104.0,24.205233,,9.94,,,,
ORICONENT.NS,Oricon Enterprises Limited,9471482880.0,51.681038,,1.16,,,,
JITFINFRA.NS,JITF Infralogistics Limited,9451252736.0,,,-18.72,,,,
ESTER.NS,Ester Industries Limited,9254098944.0,,,-2.82,,,,
SGIL.NS,Synergy Green Industries Limited,9249539072.0,199.79866,,2.98,,,,
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,9159819264.0,14.130953,,10.08,,,,
NDTV.NS,New Delhi Television Limited,9051927552.0,,,-36.86,,,,
ARIS.NS,Arisinfra Solutions Limited,9029222400.0,16.13889,,6.84,,,,
CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,9019379712.0,14.264316,,19.56,,,,
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,9018139648.0,8.994294,,26.29,,,,
STANLEY.NS,STANLEY LIFESTYLES LTD,9017286656.0,74.45756,,2.12,,,,
MATRIMONY.NS,Matrimony.com Limited,8882024448.0,27.025158,15.512635,15.9,,,,
EXCELSOFT.NS,EXCELSOFT TECHNOLOGIES L,8877591552.0,18.7233,14.285185,4.12,,,,
ROHLTD.NS,Royal Orchid Hotels Limited,8813092864.0,27.395569,57.07815,11.73,,,,
DENTA.NS,DENTA WATER N INFRA SOL L,8746919936.0,14.368422,10.67101,22.8,,,,
FINKURVE.NS,Finkurve Financial Services Limited,8740780032.0,33.532257,,1.86,,,,
DHARMAJ.NS,Dharmaj Crop Guard Limited,8739981312.0,16.002476,,16.16,,,,
ARIHANT.NS,Arihant Foundations & Housing Limited,8720412672.0,13.567686,,59.17,,,,
HEXATRADEX.NS,Hexa Tradex Limited,8708222976.0,,,-1.58,,,,
SCODATUBES.NS,Scoda Tubes Limited,8665822208.0,21.334806,,6.78,,,,
MAXIND.NS,Max India Limited,8636210176.0,,,-23.85,,,,
SUDARCOLOR.NS,Sudarshan Colorants India Limited,8629130240.0,19.380507,,19.29,,,,
TNPETRO.NS,Tamilnadu Petroproducts Limited,8547289600.0,8.77193,,10.83,,,,
AQYLON.NS,Aqylon Nexus Limited,8484749824.0,145.3913,,0.23,,,,
DVL.NS,Dhunseri Ventures Limited,8471787008.0,9.613673,,25.16,,,,
TEMBO.NS,Tembo Global Industries Limited,8463622656.0,10.683327,,51.22,,,,
BORANA.NS,BORANA WEAVES LIMITED,8453220352.0,13.023398,,24.36,,,,
OMINFRAL.NS,Om Infra Limited,8442954752.0,41.74762,,2.1,,,,
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,8427068416.0,9.216257,26.08661,53.27,,,,
CIFL.NS,Capital India Finance Limited,8399888896.0,21.48,,1.0,,,,
KOKUYOCMLN.NS,Kokuyo Camlin Limited,8394425856.0,33.88259,,2.47,,,,
KRYSTAL.NS,KRYSTAL INTEGRATED SER L,8385965568.0,13.070559,,45.92,,,,
NCLIND.NS,NCL Industries Limited,8342736384.0,6.6131234,5.988312,27.89,,,,
ASAL.NS,Automotive Stampings and Assemblies Limited,8285974528.0,29.948393,,17.44,,,,
DWARKESH.NS,Dwarikesh Sugar Industries Limited,8168089088.0,26.554218,,1.66,,,,
GICHSGFIN.NS,GIC Housing Finance Limited,8155743232.0,5.267826,3.7871966,28.75,,,,
RMDRIP.NS,R M DRIP & SPRINK SYS LTD,8110649344.0,23.09756,,0.82,,,,
VLSFINANCE.NS,VLS Finance Limited,8069023232.0,39.500767,,6.51,,,,
DECCANCE.NS,Deccan Cements Limited,8065518080.0,28.25319,74.77922,20.38,,,,
TIRUPATIFL.NS,Tirupati Forge Limited,8063147520.0,136.34,,0.5,,,,
ADVENTHTL.NS,Advent Hotels International Limited,8049896960.0,12.743809,,11.71,,,,
SARLAPOLY.NS,Sarla Performance Fibers Limited,7964610560.0,,,-1.57,,,,
ARIHANTCAP.NS,Arihant Capital Markets Limited,7962244608.0,25.310106,,2.87,,,,
IRISDOREME.NS,Iris Clothings Limited,7943373824.0,54.75294,,0.85,,,,
ANUHPHR.NS,Anuh Pharma Limited,7918698496.0,19.270733,,4.1,,,,
PDMJEPAPER.NS,Pudumjee Paper Products Limited,7886546944.0,8.423935,,9.86,,,,
KELLTONTEC.NS,Kellton Tech Solutions Limited,7870103552.0,8.273744,,1.79,,,,
ZUARIIND.NS,Zuari Industries Limited,7830962688.0,7.2517934,,36.26,,,,
AHCL.NS,ANLON HEALTHCARE LIMITED,7829215744.0,24.14754,,0.61,,,,
SUPREMEINF.NS,Supreme Infrastructure India Limited,7801196032.0,0.11189114,,715.07,,,,
RITCO.NS,Ritco Logistics Limited,7799496192.0,21.742064,,12.6,,,,
RADHIKAJWE.NS,Radhika Jeweltech Limited,7782174208.0,10.391167,,6.34,,,,
ELDEHSG.NS,Eldeco Housing and Industries Limited,7729229312.0,31.849674,,24.68,,,,
PREMIERPOL.NS,Premier Polyfilm Ltd.,7724757504.0,24.259869,,3.04,,,,
HARDWYN.NS,Hardwyn India Limited,7717258240.0,58.518517,,0.27,,,,
BIRLAMONEY.NS,Aditya Birla Money Limited,7686381568.0,14.16875,,9.6,,,,
KOTHARIPET.NS,Kothari Petrochemicals Limited,7639439872.0,10.537338,,12.32,,,,
COMSYN.NS,Commercial Syn Bags Limited,7635000320.0,30.234823,,6.26,,,,
INDOFARM.NS,INDO FARM EQUIPMENT LTD,7621944320.0,30.859922,,5.14,,,,
MVGJL.NS,Manoj Vaibhav Gems 'N' Jewellers Limited,7603103744.0,6.6149592,,23.53,,,,
PVP.NS,PVP Ventures Limited,7593371136.0,,,-0.25,,,,
BLAL.NS,BEML Land Assets Limited,7530574848.0,,,0.0,,,,
BAJAJINDEF.NS,INDEF MANUFACTURING LTD,7520000000.0,31.842817,,7.38,,,,
GANESHBE.NS,Ganesh Benzoplast Limited,7516416000.0,10.246321,,10.19,,,,
PROSTARM.NS,PROSTARM INFO SYSTEMS LTD,7495912960.0,21.876287,,5.82,,,,
GLOSTERLTD.NS,Gloster Limited,7484096000.0,41.323265,,16.55,,,,
AGARIND.NS,Agarwal Industrial Corporation Limited,7410088448.0,17.006523,44.873188,29.13,,,,
SOUTHWEST.NS,South West Pinnacle Exploration Limited,7403383808.0,20.955639,,10.82,,,,
SANDESH.NS,The Sandesh Limited,7346880000.0,11.16017,8.246389,86.97,,,,
SICALLOG.NS,Sical Logistics Limited,7343399936.0,14.073395,,6.54,,,,
XCHANGING.NS,Xchanging Solutions Limited,7313653760.0,12.294007,,5.34,,,,
TVTODAY.NS,T.V. Today Network Limited,7310002176.0,36.13864,6.187374,3.39,,,,
ADVANCE.NS,ADVANCE AGROLIFE LIMITED,7306715136.0,17.486155,,6.5,,,,
NRAIL.NS,N R Agarwal Industries Limited,7279920128.0,16.66342,,25.67,,,,
PATELRMART.NS,PATEL RETAIL LIMITED,7278977024.0,16.725248,,13.03,,,,
HERANBA.NS,Heranba Industries Limited,7234834944.0,,,-19.09,,,,
20MICRONS.NS,20 Microns Limited,7221030400.0,10.798944,,18.95,,,,
CCCL.NS,Consolidated Construction Consortium Limited,7219632640.0,11.380282,,1.42,,,,
STCINDIA.NS,The State Trading Corporation of India Limited,7211999744.0,1.1240999,,106.93,,,,
UNIENTER.NS,Uniphos Enterprises Limited,7194518016.0,34.714764,,2.98,,,,
GANESHCP.NS,GANESH CONSUMER PRODUCT L,7187846144.0,16.095928,,11.05,,,,
